"state","puma12","cbsa20","stab","CBSAName20","PUMA12name","pop20","afact2","afact"
"State code","PUMA (2012)","Core-based statistical area code","State abbr.","2020 CBSA name","PUMA12 name","Total population (2020 Census)","cbsa20-to-puma12 allocation factor","puma12-to-cbsa20 allocation factor"
"12","08607","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (Northeast)--Hialeah City (North Central)",98292,0.016,1 
"12","08608","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (North Central)--Doral, Sweetwater Cities & Fontainebleau",147116,0.024,1 
"12","08609","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (Northeast)--Hialeah City (South Central)",95390,0.0155,1 
"12","08610","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (Central)--Miami Springs City & Miami International Airport",102968,0.0168,1 
"12","08611","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (Northeast Central)--Miami City (North)",109505,0.0178,1 
"12","08612","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (Northeast)--Miami Beach City & Miami Shores Village",99726,0.0162,1 
"12","08613","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (Northeast Central)--Miami City (Downtown)",115441,0.0188,1 
"12","08614","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (East)--Miami City (East) & Key Biscayne Village",124007,0.0202,1 
"12","08615","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (East Central)--Miami City (West)",100494,0.0164,1 
"12","08616","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South)",105198,0.0171,1 
"12","08617","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (East Central)--South Miami City, Westchester & Coral Terrace",104425,0.017,1 
"12","08618","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (North Central)--Tamiami Trail Region (South)--Tamiami",108223,0.0176,1 
"12","08619","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South)",104162,0.017,1 
"12","08620","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes",104710,0.0171,1 
"12","08621","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (Central)--The Hammocks (West), Richmond West (West) & Country Walk",113917,0.0186,1 
"12","08622","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (Southwest)--South Miami Heights",118998,0.0194,1 
"12","08623","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village",123418,0.0201,1 
"12","08624","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade County (South)--Homestead City (North) & Florida City (North)",127187,0.0207,1 
"12","08700","28580","FL","Key West, FL","Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties",82874,1,0.6829 
"12","08700","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties",38487,0.0063,0.3171 
"12","08900","27260","FL","Jacksonville, FL","Nassau & Baker Counties",118611,0.0739,1 
"12","09100","18880","FL","Crestview-Fort Walton Beach-Destin, FL","Okaloosa County",211668,0.7376,1 
"12","09300","17500","FL","Clewiston, FL","Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties",39530,0.9978,0.3868 
"12","09300","36380","FL","Okeechobee, FL","Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties",39644,1,0.3879 
"12","09300","42700","FL","Sebring-Avon Park, FL","Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties",10892,0.1076,0.1066 
"12","09300","99999","FL","[not in a CBSA]","Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties",12126,0.0007,0.1187 
"12","09501","36740","FL","Orlando-Kissimmee-Sanford, FL","Orange County (Northwest)",150738,0.0564,1 
"12","09502","36740","FL","Orlando-Kissimmee-Sanford, FL","Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town",144396,0.054,1 
"12","09503","36740","FL","Orlando-Kissimmee-Sanford, FL","Orange County (Southwest)--Disney-International Drive Region",172539,0.0645,1 
"12","09504","36740","FL","Orlando-Kissimmee-Sanford, FL","Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle",142845,0.0534,1 
"12","09505","36740","FL","Orlando-Kissimmee-Sanford, FL","Orange County (Central)--Orlando City (East Downtown) & Azalea Park",127711,0.0478,1 
"12","09506","36740","FL","Orlando-Kissimmee-Sanford, FL","Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast)",117600,0.044,1 
"12","09507","36740","FL","Orlando-Kissimmee-Sanford, FL","Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities",120587,0.0451,1 
"12","09508","36740","FL","Orlando-Kissimmee-Sanford, FL","Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park",131000,0.049,1 
"12","09509","36740","FL","Orlando-Kissimmee-Sanford, FL","Orange County (Southeast)",182476,0.0683,1 
"12","09510","36740","FL","Orlando-Kissimmee-Sanford, FL","Orange County (Northeast)",139729,0.0523,0.9944 
"12","09510","37340","FL","Palm Bay-Melbourne-Titusville, FL","Orange County (Northeast)",788,0.0013,0.0056 
"12","09701","36740","FL","Orlando-Kissimmee-Sanford, FL","Osceola County (West)",222948,0.0834,1 
"12","09702","36740","FL","Orlando-Kissimmee-Sanford, FL","Osceola County (East)",166541,0.0623,1 
"12","09901","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Palm Beach County (Northeast)",112758,0.0184,1 
"12","09902","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities",131285,0.0214,1 
"12","09903","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town",164899,0.0269,1 
"12","09904","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North)",141123,0.023,1 
"12","09905","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Palm Beach County (East Central)--Lake Worth City, Lantana Town & Atlantis City",140422,0.0229,1 
"12","09906","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Palm Beach County (East Central)--Greater Boynton Beach City (North)",168417,0.0274,1 
"12","09907","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Palm Beach County (Southeast)--Greater Delray Beach City",129413,0.0211,1 
"12","09908","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town",119932,0.0195,1 
"12","09909","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Palm Beach County (West of Boca Raton City)",114735,0.0187,1 
"12","09910","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Palm Beach County (Central)--Wellington Village & Agricultural Reserve",123347,0.0201,1 
"12","09911","33100","FL","Miami-Fort Lauderdale-Pompano Beach, FL","Palm Beach County (West)--Glades & Western Communities",144951,0.0236,1 
"12","10101","45300","FL","Tampa-St. Petersburg-Clearwater, FL","Pasco County (East Central)",141517,0.0446,1 
"12","10102","45300","FL","Tampa-St. Petersburg-Clearwater, FL","Pasco County (West Central)",122285,0.0385,1 
"12","10103","45300","FL","Tampa-St. Petersburg-Clearwater, FL","Pasco County (Gulf Coast)",142948,0.045,1 
"12","10104","45300","FL","Tampa-St. Petersburg-Clearwater, FL","Pasco County (South)",154083,0.0485,1 
"12","10301","45300","FL","Tampa-St. Petersburg-Clearwater, FL","Pinellas County (North)",124236,0.0391,1 
"12","10302","45300","FL","Tampa-St. Petersburg-Clearwater, FL","Pinellas County (North Central)",111451,0.0351,1 
"12","10303","45300","FL","Tampa-St. Petersburg-Clearwater, FL","Pinellas County (Central)--Clearwater City (South & Central)",112473,0.0354,1 
"12","10304","45300","FL","Tampa-St. Petersburg-Clearwater, FL","Pinellas County (Central)--Greater Largo City",109683,0.0345,1 
"12","10305","45300","FL","Tampa-St. Petersburg-Clearwater, FL","Pinellas County (West Central)--Greater Seminole City",109436,0.0345,1 
"12","10306","45300","FL","Tampa-St. Petersburg-Clearwater, FL","Pinellas County (Central)--Greater Pinellas Park City",117886,0.0371,1 
"12","10307","45300","FL","Tampa-St. Petersburg-Clearwater, FL","Pinellas County (Southeast)--St. Petersburg City (East)",161306,0.0508,1 
"12","10308","45300","FL","Tampa-St. Petersburg-Clearwater, FL","Pinellas County (South Central)--St. Petersburg City (West)",112636,0.0355,1 
"12","10501","29460","FL","Lakeland-Winter Haven, FL","Polk County (Northwest)",193957,0.2675,1 
"12","10502","29460","FL","Lakeland-Winter Haven, FL","Polk County (Northeast)",219450,0.3027,1 
"12","10503","29460","FL","Lakeland-Winter Haven, FL","Polk County (Central)",152144,0.2098,1 
"12","10504","29460","FL","Lakeland-Winter Haven, FL","Polk County (South)",159495,0.22,1 
"12","10700","27260","FL","Jacksonville, FL","Putnam & St. Johns (South) Counties",32724,0.0204,0.3086 
"12","10700","37260","FL","Palatka, FL","Putnam & St. Johns (South) Counties",73321,1,0.6914 
"12","10900","27260","FL","Jacksonville, FL","St. Johns County (North)",240701,0.1499,1 
"12","11101","38940","FL","Port St. Lucie, FL","St. Lucie County (North)",112893,0.2315,1 
"12","11102","38940","FL","Port St. Lucie, FL","St. Lucie County (South)",216354,0.4437,1 
"12","11300","37860","FL","Pensacola-Ferry Pass-Brent, FL","Santa Rosa County",188000,0.3687,1 
"12","11501","35840","FL","North Port-Sarasota-Bradenton, FL","Sarasota County (North)",130579,0.1566,1 
"12","11502","35840","FL","North Port-Sarasota-Bradenton, FL","Sarasota County (Central & Gulf Coast)",145690,0.1747,1 
"12","11503","35840","FL","North Port-Sarasota-Bradenton, FL","Sarasota County (East)",157737,0.1892,1 
"12","11701","36740","FL","Orlando-Kissimmee-Sanford, FL","Seminole County (West)",121928,0.0456,1 
"12","11702","36740","FL","Orlando-Kissimmee-Sanford, FL","Seminole County (North Central)",114488,0.0428,1 
"12","11703","36740","FL","Orlando-Kissimmee-Sanford, FL","Seminole County (South Central)",113157,0.0423,1 
"12","11704","36740","FL","Orlando-Kissimmee-Sanford, FL","Seminole County (East)",121535,0.0455,1 
"12","12100","99999","FL","[not in a CBSA]","Suwannee, Taylor, Madison, Hamilton & Lafayette Counties",105468,0.0059,1 
"12","12701","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL","Volusia County (Central & Northwest)--DeLand, DeBary Cities & Pierson Town",128161,0.1916,1 
"12","12702","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL","Volusia County (Northeast)--Daytona Beach, Ormond Beach & Holly Hill Cities",141101,0.2109,1 
"12","12703","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL","Volusia County--Port Orange, Edgewater, New Smyrna Beach (East) & Oak Hill Cities",141067,0.2109,1 
"12","12704","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL","Volusia County (Southwest Central)--Deltona & Lake Helen Cities",135032,0.2019,1 
"13","00100","15260","GA","Brunswick, GA","Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties",95525,0.8417,0.6356 
"13","00100","41220","GA","St. Marys, GA","Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties",54768,1,0.3644 
"13","00200","25980","GA","Hinesville, GA","Coastal Regional Commission (West)--Liberty, Bryan & Long Counties",81424,1,0.6454 
"13","00200","42340","GA","Savannah, GA","Coastal Regional Commission (West)--Liberty, Bryan & Long Counties",44738,0.1105,0.3546 
"13","00300","42340","GA","Savannah, GA","Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties",64769,0.16,0.405 
"13","00300","44340","GA","Statesboro, GA","Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties",81099,1,0.5071 
"13","00300","99999","GA","[not in a CBSA]","Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties",14067,0.0008,0.088 
"13","00401","42340","GA","Savannah, GA","Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City",169500,0.4187,1 
"13","00402","42340","GA","Savannah, GA","Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City)",125791,0.3108,1 
"13","00500","15260","GA","Brunswick, GA","Southern Georgia Regional Commission (East & Central)",17970,0.1583,0.1061 
"13","00500","20060","GA","Douglas, GA","Southern Georgia Regional Commission (East & Central)",51378,1,0.3035 
"13","00500","46660","GA","Valdosta, GA","Southern Georgia Regional Commission (East & Central)",13574,0.0916,0.0802 
"13","00500","48180","GA","Waycross, GA","Southern Georgia Regional Commission (East & Central)",55967,1,0.3306 
"13","00500","99999","GA","[not in a CBSA]","Southern Georgia Regional Commission (East & Central)",30407,0.0017,0.1796 
"13","00600","46660","GA","Valdosta, GA","Southern Georgia Regional Commission (South Central)--Lowndes County--Valdosta City",118251,0.7983,1 
"13","00700","22340","GA","Fitzgerald, GA","Southern Georgia Regional Commission (West)",17194,1,0.1334 
"13","00700","45700","GA","Tifton, GA","Southern Georgia Regional Commission (West)",41344,1,0.3207 
"13","00700","46660","GA","Valdosta, GA","Southern Georgia Regional Commission (West)",16301,0.11,0.1265 
"13","00700","99999","GA","[not in a CBSA]","Southern Georgia Regional Commission (West)",54061,0.003,0.4194 
"13","00800","10500","GA","Albany, GA","Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties",20784,0.1396,0.1848 
"13","00800","34220","GA","Moultrie, GA","Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties",45898,1,0.4081 
"13","00800","45620","GA","Thomasville, GA","Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties",45798,1,0.4072 
"13","00900","10500","GA","Albany, GA","Southwest Georgia Regional Commission (North Central)--Dougherty & Lee Counties",118953,0.7988,1 
"13","01001","12060","GA","Atlanta-Sandy Springs-Alpharetta, GA","Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City",128642,0.0211,1 
"13","01002","12060","GA","Atlanta-Sandy Springs-Alpharetta, GA","Atlanta Regional Commission (Central)--Fulton County (Northeast)--Johns Creek City",115351,0.0189,1 
"13","01003","12060","GA","Atlanta-Sandy Springs-Alpharetta, GA","Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (South)",119149,0.0196,1 
"13","01004","12060","GA","Atlanta-Sandy Springs-Alpharetta, GA","Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities",146183,0.024,1 
"13","01005","12060","GA","Atlanta-Sandy Springs-Alpharetta, GA","Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell City",167651,0.0275,1 
"13","01006","12060","GA","Atlanta-Sandy Springs-Alpharetta, GA","Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (North)",140909,0.0231,1 
"13","01007","12060","GA","Atlanta-Sandy Springs-Alpharetta, GA","Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (Southeast)",154548,0.0254,1 
"13","01008","12060","GA","Atlanta-Sandy Springs-Alpharetta, GA","Atlanta Regional Commission (Central)--DeKalb County (South)",128743,0.0211,1 
"13","01100","10500","GA","Albany, GA","Southwest Georgia Regional Commission (West & Central)",9185,0.0617,0.0759 
"13","01100","12460","GA","Bainbridge, GA","Southwest Georgia Regional Commission (West & Central)",29367,1,0.2427 
"13","01100","99999","GA","[not in a CBSA]","Southwest Georgia Regional Commission (West & Central)",82441,0.0046,0.6814 
"13","01200","27700","GA","Jesup, GA","Heart of Georgia Altamaha Regional Commission (Southeast)",30144,1,0.1976 
"13","01200","47080","GA","Vidalia, GA","Heart of Georgia Altamaha Regional Commission (Southeast)",35640,1,0.2336 
"13","01200","99999","GA","[not in a CBSA]","Heart of Georgia Altamaha Regional Commission (Southeast)",86787,0.0048,0.5688 
"13","01300","20140","GA","Dublin, GA","Heart of Georgia Altamaha Regional Commission (North & West)",65165,1,0.4648 
"13","01300","99999","GA","[not in a CBSA]","Heart of Georgia Altamaha Regional Commission (North & West)",75023,0.0042,0.5352 
"13","01400","31420","GA","Macon-Bibb County, GA","Middle Georgia Regional Commission (Central)--Bibb County--Macon City",156468,0.6692,1 
"13","01500","47580","GA","Warner Robins, GA","Middle Georgia Regional Commission (South)--Houston & Pulaski Counties",163633,0.854,0.9432 
"13","01500","99999","GA","[not in a CBSA]","Middle Georgia Regional Commission (South)--Houston & Pulaski Counties",9855,0.0005,0.0568 
"13","01600","31420","GA","Macon-Bibb County, GA","Middle Georgia Regional Commission (North & Outside Bibb County)",77334,0.3308,0.4307 
"13","01600","33300","GA","Milledgeville, GA","Middle Georgia Regional Commission (North & Outside Bibb County)",43300,0.8242,0.2412 
"13","01600","47580","GA","Warner Robins, GA","Middle Georgia Regional Commission (North & Outside Bibb County)",27981,0.146,0.1558 
"13","01600","99999","GA","[not in a CBSA]","Middle Georgia Regional Commission (North & Outside Bibb County)",30924,0.0017,0.1722 
"13","01700","17980","GA","Columbus, GA-AL","River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties",217583,0.6616,1 
"13","01800","11140","GA","Americus, GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",34163,1,0.2257 
